trip_id,member_casual,started_at,start_station_id,start_station_name,start_lat,start_lng,ended_at,end_station_id,end_station_name,end_lat,end_lng,trip_minutes,trip_miles
JC141,casual,2021-01-01 14:47:59.4420,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-01 14:53:11.5720,JC099,Montgomery St,40.71942,-74.05099,5,0.55
JC142,member,2021-01-01 14:49:26.3310,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-01 15:06:44.9240,JC098,Washington St,40.7242941,-74.0354826,17,0.52
JC143,member,2021-01-01 14:50:08.2110,JC099,Montgomery St,40.71942,-74.05099,2021-01-01 15:02:42.8560,JC077,Astor Place,40.71928220070702,-74.07126188278198,12,1.07
JC144,member,2021-01-01 14:50:15.6650,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-01 15:24:17.8030,JC072,Morris Canal,40.7124188237569,-74.03852552175522,34,0.0
JC145,member,2021-01-01 14:50:45.9370,JC077,Astor Place,40.71928220070702,-74.07126188278198,2021-01-01 15:08:58.3870,JC056,Sip Ave,40.73089709786179,-74.06391263008118,18,0.89
JC146,member,2021-01-01 14:50:48.1830,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-01 15:05:14.7180,JC032,Newark Ave,40.72152515,-74.046304543,14,0.0
JC147,casual,2021-01-01 14:52:34.6260,JC006,Warren St,40.7211236,-74.03805095,2021-01-01 15:53:42.9470,JC006,Warren St,40.7211236,-74.03805095,61,0.0
JC148,member,2021-01-01 14:53:00.8730,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-01 15:08:24.7190,JC072,Morris Canal,40.7124188237569,-74.03852552175522,15,0.41
JC149,casual,2021-01-01 14:54:21.6150,JC006,Warren St,40.7211236,-74.03805095,2021-01-01 15:53:27.8810,JC006,Warren St,40.7211236,-74.03805095,59,0.0
JC150,member,2021-01-01 14:55:51.1080,JC023,Brunswick St,40.7241765,-74.0506564,2021-01-01 15:25:03.7470,JC023,Brunswick St,40.7241765,-74.0506564,29,0.0
JC151,member,2021-01-01 14:56:52.3700,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-01 15:09:14.9950,JC052,Liberty Light Rail,40.7112423,-74.0557013,12,1.28
JC152,member,2021-01-01 14:59:50.2220,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,2021-01-01 15:17:51.8040,JC051,Union St,40.7182113,-74.0836394,18,0.52
JC153,member,2021-01-01 15:00:50.3290,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,2021-01-01 15:30:30.9380,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,29,0.0
JC154,member,2021-01-01 15:02:23.7470,JC006,Warren St,40.7211236,-74.03805095,2021-01-01 15:05:00.1430,JC104,Harborside,40.7192517,-74.034234,2,0.24
JC155,member,2021-01-01 15:05:31.3630,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-01 15:15:36.8690,JC032,Newark Ave,40.72152515,-74.046304543,10,0.9
JC156,casual,2021-01-01 15:05:38.9550,JC059,Heights Elevator,40.74871594538023,-74.04044330120087,2021-01-01 15:53:09.5700,JC104,Harborside,40.7192517,-74.034234,47,2.06
JC157,casual,2021-01-01 15:08:03.2670,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-01 15:17:29.0340,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,9,0.72
JC158,casual,2021-01-01 15:09:06.3740,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-01 15:24:19.7850,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,15,1.73
JC159,member,2021-01-01 15:13:55.6080,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-01 15:18:23.9970,JC009,Hamilton Park,40.727595966,-74.044247311,4,0.34
JC160,member,2021-01-01 15:17:00.9700,JC098,Washington St,40.7242941,-74.0354826,2021-01-01 15:30:02.5280,JC002,Paulus Hook,40.7141454,-74.0335519,13,0.71
JC161,member,2021-01-01 15:17:26.6440,JC098,Washington St,40.7242941,-74.0354826,2021-01-01 15:29:42.5630,JC002,Paulus Hook,40.7141454,-74.0335519,12,0.71
JC162,member,2021-01-01 15:17:35.3560,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-01 15:51:01.6800,JC059,Heights Elevator,40.74871594538023,-74.04044330120087,33,2.27
JC163,member,2021-01-01 15:18:50.5400,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-01 15:21:30.7960,JC002,Paulus Hook,40.7141454,-74.0335519,2,0.29
JC164,member,2021-01-01 15:19:21.5650,JC006,Warren St,40.7211236,-74.03805095,2021-01-01 15:38:09.0770,JC098,Washington St,40.7242941,-74.0354826,18,0.26
JC165,member,2021-01-01 15:19:26.6890,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-01 15:23:10.4560,JC032,Newark Ave,40.72152515,-74.046304543,3,0.32
JC166,member,2021-01-01 15:23:28.0750,JC002,Paulus Hook,40.7141454,-74.0335519,2021-01-01 15:26:28.1340,JC072,Morris Canal,40.7124188237569,-74.03852552175522,3,0.29
JC167,member,2021-01-01 15:25:46.5970,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-01 15:32:45.4710,JC009,Hamilton Park,40.727595966,-74.044247311,6,0.65
JC168,member,2021-01-01 15:30:14.1850,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,2021-01-01 15:41:39.9520,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,11,0.0
JC169,member,2021-01-01 15:33:25.3320,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-01 15:42:27.3120,JC052,Liberty Light Rail,40.7112423,-74.0557013,9,0.87
JC170,member,2021-01-01 15:33:36.0870,JC051,Union St,40.7182113,-74.0836394,2021-01-01 15:59:29.0340,JC056,Sip Ave,40.73089709786179,-74.06391263008118,25,1.36
JC171,member,2021-01-01 15:35:05.3710,JC023,Brunswick St,40.7241765,-74.0506564,2021-01-01 15:42:16.5300,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,7,0.72
JC172,member,2021-01-01 15:39:21.5270,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-01 15:47:45.6080,JC008,Newport Pkwy,40.7287448,-74.0321082,8,0.0
JC173,member,2021-01-01 15:44:06.5860,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-01 15:49:54.4830,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,5,0.41
JC174,member,2021-01-01 15:50:04.2610,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-01 15:53:44.5290,JC032,Newark Ave,40.72152515,-74.046304543,3,0.43
JC175,member,2021-01-01 15:52:11.1830,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-01 15:56:57.7160,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,4,0.58
JC176,member,2021-01-01 15:58:22.5630,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-01 16:09:10.6030,JC008,Newport Pkwy,40.7287448,-74.0321082,10,0.8
JC177,member,2021-01-01 16:13:49.9850,JC038,Essex Light Rail,40.7127742,-74.0364857,2021-01-01 16:22:22.5510,JC098,Washington St,40.7242941,-74.0354826,8,0.8
JC178,member,2021-01-01 16:23:20.4580,JC098,Washington St,40.7242941,-74.0354826,2021-01-01 16:57:14.1380,JC008,Newport Pkwy,40.7287448,-74.0321082,33,0.36
JC179,member,2021-01-01 16:59:43.9630,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-01 17:10:57.4590,JC002,Paulus Hook,40.7141454,-74.0335519,11,1.01
JC180,member,2021-01-01 17:04:25.7240,JC099,Montgomery St,40.71942,-74.05099,2021-01-01 17:38:10.5390,JC009,Hamilton Park,40.727595966,-74.044247311,33,0.67
JC181,member,2021-01-01 17:07:34.1240,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-01 17:13:25.0680,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,5,0.65
JC182,member,2021-01-01 17:09:12.1210,JC098,Washington St,40.7242941,-74.0354826,2021-01-01 17:12:10.7330,JC008,Newport Pkwy,40.7287448,-74.0321082,2,0.36
JC183,member,2021-01-01 17:16:14.1090,JC002,Paulus Hook,40.7141454,-74.0335519,2021-01-01 17:32:29.5340,JC098,Washington St,40.7242941,-74.0354826,16,0.71
JC184,member,2021-01-01 17:39:18.0590,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-01 17:57:40.6680,JC099,Montgomery St,40.71942,-74.05099,18,0.67
JC185,member,2021-01-01 17:56:03.7600,JC099,Montgomery St,40.71942,-74.05099,2021-01-01 18:02:18.7000,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,6,0.75
JC186,member,2021-01-01 17:58:40.7570,JC099,Montgomery St,40.71942,-74.05099,2021-01-01 18:38:02.7070,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,39,1.1
JC187,casual,2021-01-01 18:02:58.7350,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-01 18:14:56.0310,JC098,Washington St,40.7242941,-74.0354826,11,0.45
JC188,member,2021-01-01 18:04:45.5320,JC035,Van Vorst Park,40.71848892,-74.047726625,2021-01-01 18:12:19.6530,JC009,Hamilton Park,40.727595966,-74.044247311,7,0.65
JC189,member,2021-01-01 18:04:59.2450,JC003,City Hall,40.7177325,-74.043845,2021-01-01 18:13:07.5640,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,8,1.05
JC190,member,2021-01-01 18:05:47.1320,JC035,Van Vorst Park,40.71848892,-74.047726625,2021-01-01 18:12:25.4550,JC009,Hamilton Park,40.727595966,-74.044247311,6,0.65
JC191,member,2021-01-01 18:10:10.4890,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-01 18:20:23.0920,JC003,City Hall,40.7177325,-74.043845,10,0.68
JC192,casual,2021-01-01 18:21:51.6730,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-01 18:30:40.0620,JC032,Newark Ave,40.72152515,-74.046304543,8,1.14
JC193,member,2021-01-01 18:25:29.9090,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-01 18:33:12.4630,JC035,Van Vorst Park,40.71848892,-74.047726625,7,0.17
JC194,member,2021-01-01 18:35:27.3580,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-01 18:41:53.8000,JC003,City Hall,40.7177325,-74.043845,6,0.46
JC195,member,2021-01-01 18:38:20.1420,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,2021-01-01 18:48:29.8780,JC099,Montgomery St,40.71942,-74.05099,10,1.1
JC196,member,2021-01-01 18:48:51.0010,JC003,City Hall,40.7177325,-74.043845,2021-01-01 18:54:42.6700,JC038,Essex Light Rail,40.7127742,-74.0364857,5,0.52
JC197,member,2021-01-01 18:53:02.3020,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-01 19:00:58.2480,JC052,Liberty Light Rail,40.7112423,-74.0557013,7,1.32
JC198,member,2021-01-01 19:18:40.8820,JC003,City Hall,40.7177325,-74.043845,2021-01-01 19:26:17.8650,JC072,Morris Canal,40.7124188237569,-74.03852552175522,7,0.46
JC199,member,2021-01-01 19:19:23.0270,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-01 19:34:55.8170,JC102,Grand St,40.71517767732029,-74.03768330812454,15,0.98
JC200,member,2021-01-01 19:42:13.1340,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-01 19:45:05.2000,JC002,Paulus Hook,40.7141454,-74.0335519,2,0.29
JC201,member,2021-01-01 19:54:13.1780,JC002,Paulus Hook,40.7141454,-74.0335519,2021-01-01 19:57:28.9830,JC072,Morris Canal,40.7124188237569,-74.03852552175522,3,0.29
JC202,member,2021-01-01 21:56:04.1780,JC038,Essex Light Rail,40.7127742,-74.0364857,2021-01-01 22:01:42.8830,JC003,City Hall,40.7177325,-74.043845,5,0.52
JC203,casual,2021-01-01 22:58:17.1060,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-01 23:03:43.2000,JC006,Warren St,40.7211236,-74.03805095,5,0.55
JC204,member,2021-01-01 23:14:59.9670,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-01 23:21:56.4990,JC035,Van Vorst Park,40.71848892,-74.047726625,6,0.65
JC205,member,2021-01-01 23:15:52.7280,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-01 23:21:58.9940,JC035,Van Vorst Park,40.71848892,-74.047726625,6,0.65
JC206,casual,2021-01-02 00:39:21.9050,JC019,Hilltop,40.7311689,-74.0575736,2021-01-02 00:44:09.7650,JC034,Christ Hospital,40.734785818,-74.050443636,4,0.45
JC207,casual,2021-01-02 00:43:42.5300,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-02 00:48:45.3260,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,5,0.5
JC208,member,2021-01-02 01:35:57.0780,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-02 02:04:53.6220,JC009,Hamilton Park,40.727595966,-74.044247311,28,0.0
JC209,casual,2021-01-02 02:17:42.1770,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,2021-01-02 02:27:11.7990,JC056,Sip Ave,40.73089709786179,-74.06391263008118,9,0.5
JC210,casual,2021-01-02 02:56:05.3640,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-02 03:01:53.3440,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,5,0.5
JC211,casual,2021-01-02 06:16:08.1160,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,2021-01-02 06:25:05.8360,JC056,Sip Ave,40.73089709786179,-74.06391263008118,8,0.73
JC212,casual,2021-01-02 06:36:54.3360,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-02 06:48:29.0310,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,11,1.73
JC213,member,2021-01-02 07:36:18.0270,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-02 07:39:48.5580,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,3,0.4
JC214,member,2021-01-02 07:40:03.1410,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-02 07:46:41.9550,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,6,0.91
JC215,member,2021-01-02 07:40:27.6890,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-02 07:54:49.9520,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,14,0.09
JC216,member,2021-01-02 07:48:15.2280,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-02 07:55:15.2210,JC003,City Hall,40.7177325,-74.043845,6,0.46
JC217,member,2021-01-02 08:05:11.5720,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-02 08:08:50.3420,JC077,Astor Place,40.71928220070702,-74.07126188278198,3,0.45
JC218,member,2021-01-02 08:06:19.6720,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-02 08:11:40.6640,JC006,Warren St,40.7211236,-74.03805095,5,0.69
JC219,member,2021-01-02 08:11:50.5010,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-02 08:14:26.4830,JC032,Newark Ave,40.72152515,-74.046304543,2,0.32
JC220,member,2021-01-02 08:26:44.1230,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,2021-01-02 08:33:24.4790,JC056,Sip Ave,40.73089709786179,-74.06391263008118,6,0.73
JC221,member,2021-01-02 08:27:05.8740,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,2021-01-02 08:36:56.0910,JC003,City Hall,40.7177325,-74.043845,9,1.23
JC222,member,2021-01-02 08:27:20.6140,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-02 08:29:36.6640,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,2,0.22
JC223,member,2021-01-02 08:31:46.4450,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-02 08:33:30.6400,JC032,Newark Ave,40.72152515,-74.046304543,1,0.26
JC224,member,2021-01-02 08:32:18.5150,JC003,City Hall,40.7177325,-74.043845,2021-01-02 08:37:56.9940,JC072,Morris Canal,40.7124188237569,-74.03852552175522,5,0.46
JC225,member,2021-01-02 08:39:06.3490,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-02 08:49:02.2190,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,9,0.88
JC226,member,2021-01-02 08:40:29.7110,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-02 09:18:39.9710,JC104,Harborside,40.7192517,-74.034234,38,0.52
JC227,member,2021-01-02 08:43:12.2880,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-02 08:47:28.1730,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,4,0.4
JC228,member,2021-01-02 08:52:28.6280,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-02 08:57:38.3440,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,5,0.8
JC229,member,2021-01-02 09:03:09.1090,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-02 09:09:10.6830,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,6,0.81
JC230,member,2021-01-02 09:03:40.7550,JC066,Newport PATH,40.7272235,-74.0337589,2021-01-02 09:11:34.7050,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,7,0.7
JC231,member,2021-01-02 09:04:00.8090,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-02 09:09:21.8350,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,5,0.56
JC232,member,2021-01-02 09:11:55.1610,JC098,Washington St,40.7242941,-74.0354826,2021-01-02 09:25:54.7520,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,13,0.92
JC233,member,2021-01-02 09:15:00.5870,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-02 09:19:01.6770,JC082,Manila & 1st,40.72165072487999,-74.04288411140442,4,0.42
JC234,member,2021-01-02 09:18:47.6460,JC082,Manila & 1st,40.72165072487999,-74.04288411140442,2021-01-02 09:25:02.0330,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,6,0.29
JC235,member,2021-01-02 09:19:12.5980,JC104,Harborside,40.7192517,-74.034234,2021-01-02 10:03:41.2840,JC098,Washington St,40.7242941,-74.0354826,44,0.35
JC236,member,2021-01-02 09:24:30.7420,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-02 09:46:58.4770,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,22,0.56
JC237,member,2021-01-02 09:27:34.6500,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-02 09:34:00.1940,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,6,0.4
JC238,member,2021-01-02 09:31:44.9490,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-02 09:35:09.7670,JC099,Montgomery St,40.71942,-74.05099,3,0.42
JC239,member,2021-01-02 09:38:48.7040,JC077,Astor Place,40.71928220070702,-74.07126188278198,2021-01-02 09:43:16.9820,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,4,0.45
JC240,member,2021-01-02 09:41:14.9420,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-02 09:46:43.4060,JC006,Warren St,40.7211236,-74.03805095,5,0.45
JC241,member,2021-01-02 09:42:23.4870,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-02 10:01:57.6310,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,19,0.0
JC242,member,2021-01-02 09:49:02.3590,JC035,Van Vorst Park,40.71848892,-74.047726625,2021-01-02 09:51:23.6620,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2,0.26
JC243,member,2021-01-02 09:49:12.0150,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-02 11:31:06.2000,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,101,0.0
JC244,member,2021-01-02 10:01:41.5510,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,2021-01-02 10:10:47.6830,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,9,1.13
JC245,member,2021-01-02 10:04:25.3640,JC098,Washington St,40.7242941,-74.0354826,2021-01-02 10:28:41.9710,JC002,Paulus Hook,40.7141454,-74.0335519,24,0.71
JC246,member,2021-01-02 10:05:45.8090,JC082,Manila & 1st,40.72165072487999,-74.04288411140442,2021-01-02 10:09:45.3650,JC009,Hamilton Park,40.727595966,-74.044247311,3,0.42
JC247,member,2021-01-02 10:06:07.5860,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-02 10:13:59.7180,JC052,Liberty Light Rail,40.7112423,-74.0557013,7,0.0
JC248,member,2021-01-02 10:07:59.7790,JC098,Washington St,40.7242941,-74.0354826,2021-01-02 10:19:53.0390,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,11,0.52
JC249,member,2021-01-02 10:09:22.1670,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-02 10:16:11.9870,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,6,0.51
JC250,member,2021-01-02 10:10:28.3980,JC098,Washington St,40.7242941,-74.0354826,2021-01-02 10:53:20.0910,JC008,Newport Pkwy,40.7287448,-74.0321082,42,0.36
JC251,member,2021-01-02 10:11:11.2460,JC098,Washington St,40.7242941,-74.0354826,2021-01-02 10:53:43.4710,JC008,Newport Pkwy,40.7287448,-74.0321082,42,0.36
JC252,member,2021-01-02 10:13:58.9120,JC098,Washington St,40.7242941,-74.0354826,2021-01-02 10:18:54.2840,JC006,Warren St,40.7211236,-74.03805095,4,0.26
JC253,member,2021-01-02 10:15:26.9210,JC099,Montgomery St,40.71942,-74.05099,2021-01-02 10:20:21.8400,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,4,0.64
JC254,member,2021-01-02 10:16:02.6620,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-02 10:20:12.9840,JC023,Brunswick St,40.7241765,-74.0506564,4,0.51
JC255,member,2021-01-02 10:21:30.7100,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-02 10:32:48.3990,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,11,1.13
JC256,member,2021-01-02 10:21:59.7030,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-02 10:32:52.3950,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,10,1.13
JC257,member,2021-01-02 10:23:50.1600,JC006,Warren St,40.7211236,-74.03805095,2021-01-02 10:39:43.9630,JC002,Paulus Hook,40.7141454,-74.0335519,15,0.54
JC258,member,2021-01-02 10:29:30.8630,JC006,Warren St,40.7211236,-74.03805095,2021-01-02 10:51:48.2070,JC052,Liberty Light Rail,40.7112423,-74.0557013,22,1.16
JC259,member,2021-01-02 10:30:18.9320,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,2021-01-02 10:38:47.0890,JC103,Journal Square,40.73367,-74.0625,8,0.93
JC260,member,2021-01-02 10:30:55.2650,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-02 10:48:25.2230,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,17,1.57
JC261,casual,2021-01-02 10:33:26.2050,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-02 10:41:37.3290,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,8,0.8
JC262,casual,2021-01-02 10:36:04.1650,JC006,Warren St,40.7211236,-74.03805095,2021-01-02 10:51:48.2710,JC052,Liberty Light Rail,40.7112423,-74.0557013,15,1.16
JC263,member,2021-01-02 10:38:15.0690,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,2021-01-02 10:51:26.8240,JC056,Sip Ave,40.73089709786179,-74.06391263008118,13,0.88
JC264,member,2021-01-02 10:39:54.0100,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-02 10:43:20.1690,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,3,0.35
JC265,casual,2021-01-02 10:40:18.5650,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-02 12:01:46.2820,JC008,Newport Pkwy,40.7287448,-74.0321082,81,0.0
